code,name,family,file,size,notes,source
MMS-ADV-16,MMS-ADV-16 - Line marking,Multi Message Signs,MMS_ADV_16_LINE_MARKING_MMS-ADV-16.svg,1200x300 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-16.dwg
MMS-ADV-17,MMS-ADV-17 - Look both ways two-way traffic,intervene/Multi Message Signs,MMS_ADV_17_LOOK_BOTH_WAYS_TWO_WAY_TRAFFIC_MMS-ADV-17.svg,1200x600 mm,"size from the sheet scale 1:10; 27 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE; legend is CAD text on the sheet (ARROW DETAIL): needs setting in the AS 1744 face by hand",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-17.dwg
MMS-ADV-17,MMS-ADV-17 - Look both ways two-way traffic,intervene/Multi Message Signs,MMS_ADV_17_LOOK_BOTH_WAYS_TWO_WAY_TRAFFIC_VAR2_MMS-ADV-17.svg,592x257 mm,"size from the sheet scale 1:10; 27 closed letter outline(s) filled solid; register size 1200x600 mm differs from the drawing (592 x 257 mm) — check; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE; legend is CAD text on the sheet (ARROW DETAIL): needs setting in the AS 1744 face by hand",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-17.dwg
MMS-ADV-18,MMS-ADV-18 - Next xx km,Multi Message Signs,MMS_ADV_18_NEXT_XX_KM_MMS-ADV-18.svg,600x600 mm,"size from the sheet scale 1:10; 7 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-18.dwg
MMS-ADV-19,MMS-ADV-19 - Next xxkm (white),Multi Message Signs,MMS_ADV_19_NEXT_XXKM_WHITE_MMS-ADV-19.svg,1200x300 mm,"size from the sheet scale 1:10; 7 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-19.dwg
MMS-ADV-20,MMS-ADV-20 - Now,Multi Message Signs,MMS_ADV_20_NOW_MMS-ADV-20.svg,1200x300 mm,"size from the sheet scale 1:10; 3 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-20.dwg
MMS-ADV-21,MMS-ADV-21 - Obstruction marker,Multi Message Signs,MMS_ADV_21_OBSTRUCTION_MARKER_MMS-ADV-21.svg,1200x300 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-21.dwg
MMS-ADV-22,MMS-ADV-22 - On side road,Multi Message Signs,MMS_ADV_22_ON_SIDE_ROAD_MMS-ADV-22.svg,1200x300 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-22.dwg
MMS-ADV-23,MMS-ADV-23 - Over xxm,Multi Message Signs,MMS_ADV_23_OVER_XXM_MMS-ADV-23.svg,1200x300 mm,"size from the sheet scale 1:10; 5 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-23.dwg
MMS-ADV-24,MMS-ADV-24 - Over xxGVM,Multi Message Signs,MMS_ADV_24_OVER_XXGVM_MMS-ADV-24.svg,1200x300 mm,"size from the sheet scale 1:10; 8 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-24.dwg
MMS-ADV-25,MMS-ADV-25 - Power line works in progress,Multi Message Signs,MMS_ADV_25_POWER_LINE_WORKS_IN_PROGRESS_MMS-ADV-25.svg,1200x600 mm,"size from the sheet scale 1:10; 24 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-25.dwg
MMS-ADV-26,MMS-ADV-26 - Prepare to stop,Multi Message Signs,MMS_ADV_26_PREPARE_TO_STOP_MMS-ADV-26.svg,1200x300 mm,"size from the sheet scale 1:10; 13 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-26.dwg
MMS-ADV-27,MMS-ADV-27 - Prepare to stop,Multi Message Signs,MMS_ADV_27_PREPARE_TO_STOP_MMS-ADV-27.svg,600x600 mm,"size from the sheet scale 1:10; 15 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-27.dwg
MMS-ADV-28,MMS-ADV-28 - Reduce speed,Multi Message Signs,MMS_ADV_28_REDUCE_SPEED_MMS-ADV-28.svg,1200x300 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-28.dwg
MMS-ADV-29,MMS-ADV-29 - Reduce speed,Multi Message Signs,MMS_ADV_29_REDUCE_SPEED_MMS-ADV-29.svg,600x600 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-29.dwg
MMS-ADV-30,MMS-ADV-30 - Reduce speed,Multi Message Signs,MMS_ADV_30_REDUCE_SPEED_MMS-ADV-30.svg,1200x600 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-30.dwg
MMS-ADV-31,MMS-ADV-31 - Road closed,Multi Message Signs,MMS_ADV_31_ROAD_CLOSED_MMS-ADV-31.svg,600x600 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-31.dwg
MMS-ADV-32,MMS-ADV-32 - Road closed,intervene/Multi Message Signs,MMS_ADV_32_ROAD_CLOSED_MMS-ADV-32.svg,1200x600 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE; legend is CAD text on the sheet (D, A, O, R…): needs setting in the AS 1744 face by hand",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-32.dwg
MMS-ADV-33,MMS-ADV-33 - Road closed ahead,Multi Message Signs,MMS_ADV_33_ROAD_CLOSED_AHEAD_MMS-ADV-33.svg,1200x600 mm,"size from the sheet scale 1:10; 15 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-33.dwg
MMS-ADV-34,MMS-ADV-34 - Road plant ahead,Multi Message Signs,MMS_ADV_34_ROAD_PLANT_AHEAD_MMS-ADV-34.svg,600x600 mm,"size from the sheet scale 1:10; 14 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-34.dwg
MMS-ADV-35,MMS-ADV-35 - Road plant ahead,Multi Message Signs,MMS_ADV_35_ROAD_PLANT_AHEAD_MMS-ADV-35.svg,1200x600 mm,"size from the sheet scale 1:10; 14 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-35.dwg
MMS-ADV-36,MMS-ADV-36 - Road plant on side road,Multi Message Signs,MMS_ADV_36_ROAD_PLANT_ON_SIDE_ROAD_MMS-ADV-36.svg,1200x600 mm,"size from the sheet scale 1:10; 19 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-36.dwg
MMS-ADV-37,MMS-ADV-37 - Road side hazard,Multi Message Signs,MMS_ADV_37_ROAD_SIDE_HAZARD_MMS-ADV-37.svg,600x600 mm,"size from the sheet scale 1:10; 14 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-37.dwg
MMS-ADV-38,MMS-ADV-38 - Roadwork ahead,Multi Message Signs,MMS_ADV_38_ROADWORK_AHEAD_MMS-ADV-38.svg,600x600 mm,"size from the sheet scale 1:10; 13 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-38.dwg
MMS-ADV-39,MMS-ADV-39 - Roadwork ahead,Multi Message Signs,MMS_ADV_39_ROADWORK_AHEAD_MMS-ADV-39.svg,1200x600 mm,"size from the sheet scale 1:10; 13 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-39.dwg
MMS-ADV-40,MMS-ADV-40 - Roadworks,Multi Message Signs,MMS_ADV_40_ROADWORKS_MMS-ADV-40.svg,1200x300 mm,"size from the sheet scale 1:10; 9 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-40.dwg
MMS-ADV-41,MMS-ADV-41 - Roadwork on side road,Multi Message Signs,MMS_ADV_41_ROADWORK_ON_SIDE_ROAD_MMS-ADV-41.svg,1200x600 mm,"size from the sheet scale 1:10; 18 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-41.dwg
MMS-ADV-42,MMS-ADV-42 - Side road closed,Multi Message Signs,MMS_ADV_42_SIDE_ROAD_CLOSED_MMS-ADV-42.svg,600x600 mm,"size from the sheet scale 1:10; 14 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-42.dwg
MMS-ADV-43,MMS-ADV-43 - Side road closed,Multi Message Signs,MMS_ADV_43_SIDE_ROAD_CLOSED_MMS-ADV-43.svg,1200x600 mm,"size from the sheet scale 1:10; 14 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-43.dwg
MMS-ADV-44,MMS-ADV-44 - Temporary hazard marker,Multi Message Signs,MMS_ADV_44_TEMPORARY_HAZARD_MARKER_MMS-ADV-44.svg,600x600 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-44.dwg
MMS-ADV-45,MMS-ADV-45 - Temporary hazard marker,Multi Message Signs,MMS_ADV_45_TEMPORARY_HAZARD_MARKER_MMS-ADV-45.svg,1200x300 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-45.dwg
MMS-ADV-46,MMS-ADV-46 - Temporary hazard marker,Multi Message Signs,MMS_ADV_46_TEMPORARY_HAZARD_MARKER_MMS-ADV-46.svg,1200x300 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-46.dwg
MMS-ADV-47,MMS-ADV-47 - Traffic controller symbolic,Multi Message Signs,MMS_ADV_47_TRAFFIC_CONTROLLER_SYMBOLIC_MMS-ADV-47.svg,600x600 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-47.dwg
MMS-ADV-48,MMS-ADV-48 - Traffic signals,Multi Message Signs,MMS_ADV_48_TRAFFIC_SIGNALS_MMS-ADV-48.svg,600x600 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-48.dwg
MMS-ADV-49,MMS-ADV-49 - Traffic signals not in use,Multi Message Signs,MMS_ADV_49_TRAFFIC_SIGNALS_NOT_IN_USE_MMS-ADV-49.svg,600x600 mm,"size from the sheet scale 1:10; 15 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-49.dwg
MMS-ADV-50,MMS-ADV-50 - Traffic signals not working,Multi Message Signs,MMS_ADV_50_TRAFFIC_SIGNALS_NOT_WORKING_MMS-ADV-50.svg,600x600 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-50.dwg
MMS-ADV-51,MMS-ADV-51 - Truck symbolic,Multi Message Signs,MMS_ADV_51_TRUCK_SYMBOLIC_MMS-ADV-51.svg,600x600 mm,"size from the sheet scale 1:10; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-51.dwg
MMS-ADV-52,MMS-ADV-52 - Worker symbolic,intervene/Multi Message Signs,MMS_ADV_52_WORKER_SYMBOLIC_MMS-ADV-52.svg,600x600 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background ORANGE; legend is CAD text on the sheet (SIZE B 1200x600 PANEL ADDED, T): needs setting in the AS 1744 face by hand",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-52.dwg
MMS-ADV-52,MMS-ADV-52 - Worker symbolic,intervene/Multi Message Signs,MMS_ADV_52_WORKER_SYMBOLIC_VAR2_MMS-ADV-52.svg,1200x600 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; register size 600x600 mm differs from the drawing (1200 x 600 mm) — check; colours from the sheet's note: legend BLACK, background ORANGE; legend is CAD text on the sheet (SIZE B 1200x600 PANEL ADDED, T): needs setting in the AS 1744 face by hand",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-52.dwg
MMS-ADV-69,MMS-ADV-69 - Emergency ahead,Multi Message Signs,MMS_ADV_69_EMERGENCY_AHEAD_MMS-ADV-69.svg,1200x300 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; colours from the sheet's note: legend WHITE, background RED",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-69.dwg
MMS-ADV-71,MMS-ADV-71 - Police control​ ahead,Multi Message Signs,MMS_ADV_71_POLICE_CONTROL_AHEAD_MMS-ADV-71.svg,1200x300 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; colours from the sheet's note: legend BLUE, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-71.dwg
MMS-ADV-70,MMS-ADV-70 - Police control​,Multi Message Signs,MMS_ADV_70_POLICE_CONTROL_MMS-ADV-70.svg,600x600 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; colours from the sheet's note: legend BLUE, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-70.dwg
MMS-ADV-67,MMS-ADV-67 - Road crash​,Multi Message Signs,MMS_ADV_67_ROAD_CRASH_MMS-ADV-67.svg,600x600 mm,"size from the sheet scale 1:10; 9 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-67.dwg
MMS-ADV-63,MMS-ADV-63 - ​​Crash symbolic,Multi Message Signs,MMS_ADV_63_CRASH_SYMBOLIC_MMS-ADV-63.svg,600x600 mm,"size from the sheet scale 1:10; 8 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-63.dwg
MMS-ADV-65,MMS-ADV-65 - Bush fire​​,Multi Message Signs,MMS_ADV_65_BUSH_FIRE_MMS-ADV-65.svg,600x600 mm,"size from the sheet scale 1:10; 8 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-65.dwg
MMS-ADV-61,MMS-ADV-61 - ​Bushfire symbolic,Multi Message Signs,MMS_ADV_61_BUSHFIRE_SYMBOLIC_MMS-ADV-61.svg,600x600 mm,"size from the sheet scale 1:10; colours from the sheet's note: legend RED, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-61.dwg
MMS-ADV-61,MMS-ADV-61 - ​Bushfire symbolic,Multi Message Signs,MMS_ADV_61_BUSHFIRE_SYMBOLIC_VAR2_MMS-ADV-61.svg,298x561 mm,"size from the sheet scale 1:10; colours from the sheet's note: legend RED, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-61.dwg
MMS-ADV-61,MMS-ADV-61 - ​Bushfire symbolic,Multi Message Signs,MMS_ADV_61_BUSHFIRE_SYMBOLIC_VAR3_MMS-ADV-61.svg,302x550 mm,"size from the sheet scale 1:10; colours from the sheet's note: legend RED, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-61.dwg
MMS-ADV-66,MMS-ADV-66 - ​Road flooded,Multi Message Signs,MMS_ADV_66_ROAD_FLOODED_MMS-ADV-66.svg,600x600 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-66.dwg
MMS-ADV-62,MMS-ADV-62 - Water over road symbolic,Multi Message Signs,MMS_ADV_62_WATER_OVER_ROAD_SYMBOLIC_MMS-ADV-62.svg,600x600 mm,"size from the sheet scale 1:10; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-62.dwg
MMS-ADV-68,MMS-ADV-68 - Hazardous material​,Multi Message Signs,MMS_ADV_68_HAZARDOUS_MATERIAL_MMS-ADV-68.svg,600x600 mm,"size from the sheet scale 1:10; 17 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-68.dwg
MMS-ADV-64,MMS-ADV-64 - ​Hazardous material symbolic,Multi Message Signs,MMS_ADV_64_HAZARDOUS_MATERIAL_SYMBOLIC_MMS-ADV-64.svg,600x600 mm,"size from the sheet scale 1:10; 4 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-64.dwg
MMS-ADV-53,MMS-ADV-53 - Uhf channel xx,Multi Message Signs,MMS_ADV_53_UHF_CHANNEL_XX_MMS-ADV-53.svg,1200x300 mm,"size from the sheet scale 1:10; 12 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-53.dwg
MMS-ADV-54,MMS-ADV-54 - Uhf channel xx,Multi Message Signs,MMS_ADV_54_UHF_CHANNEL_XX_MMS-ADV-54.svg,600x600 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; no colour note on the sheet: black legend on white assumed — check colours: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-54.dwg
MMS-ADV-56,MMS-ADV-56 - Detour ahead​,Multi Message Signs,MMS_ADV_56_DETOUR_AHEAD_MMS-ADV-56.svg,1200x300 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-56.dwg
MMS-ADV-57,MMS-ADV-57 - Verge works​,Multi Message Signs,MMS_ADV_57_VERGE_WORKS_MMS-ADV-57.svg,600x600 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-57.dwg
MMS-ADV-59,MMS-ADV-59 - Bridge works,intervene/Multi Message Signs,MMS_ADV_59_BRIDGE_WORKS_MMS-ADV-59.svg,1200x300 mm,"size from the sheet scale 1:10; 12 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW; legend is CAD text on the sheet (FONT STYLE CORRECTED.): needs setting in the AS 1744 face by hand",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-59.dwg
MMS-ADV-60,MMS-ADV-60 - ​On ramp,Multi Message Signs,MMS_ADV_60_ON_RAMP_MMS-ADV-60.svg,1200x300 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-60.dwg
MMS-ADV-77,MMS-ADV-77 - Smoke hazard​,Multi Message Signs,MMS_ADV_77_SMOKE_HAZARD_MMS-ADV-77.svg,600x600 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-77.dwg
MMS-ADV-77,MMS-ADV-77 - Smoke hazard​,Multi Message Signs,MMS_ADV_77_SMOKE_HAZARD_VAR2_MMS-ADV-77.svg,598x334 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-77.dwg
MMS-ADV-77,MMS-ADV-77 - Smoke hazard​,Multi Message Signs,MMS_ADV_77_SMOKE_HAZARD_VAR3_MMS-ADV-77.svg,339x156 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-77.dwg
MMS-ADV-77,MMS-ADV-77 - Smoke hazard​,Multi Message Signs,MMS_ADV_77_SMOKE_HAZARD_VAR4_MMS-ADV-77.svg,407x51 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-77.dwg
MMS-ADV-78,MMS-ADV-78 - Smoke hazard​​,Multi Message Signs,MMS_ADV_78_SMOKE_HAZARD_MMS-ADV-78.svg,1200x300 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-78.dwg
MMS-ADV-78,MMS-ADV-78 - Smoke hazard​​,Multi Message Signs,MMS_ADV_78_SMOKE_HAZARD_VAR2_MMS-ADV-78.svg,598x334 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-78.dwg
MMS-ADV-78,MMS-ADV-78 - Smoke hazard​​,Multi Message Signs,MMS_ADV_78_SMOKE_HAZARD_VAR3_MMS-ADV-78.svg,339x156 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-78.dwg
MMS-ADV-78,MMS-ADV-78 - Smoke hazard​​,Multi Message Signs,MMS_ADV_78_SMOKE_HAZARD_VAR4_MMS-ADV-78.svg,407x51 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-78.dwg
MMS-ADV-73,MMS-ADV-73 - Burning off​,Multi Message Signs,MMS_ADV_73_BURNING_OFF_MMS-ADV-73.svg,600x600 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-73.dwg
MMS-ADV-73,MMS-ADV-73 - Burning off​,Multi Message Signs,MMS_ADV_73_BURNING_OFF_VAR2_MMS-ADV-73.svg,598x334 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-73.dwg
MMS-ADV-73,MMS-ADV-73 - Burning off​,Multi Message Signs,MMS_ADV_73_BURNING_OFF_VAR3_MMS-ADV-73.svg,339x156 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-73.dwg
MMS-ADV-73,MMS-ADV-73 - Burning off​,Multi Message Signs,MMS_ADV_73_BURNING_OFF_VAR4_MMS-ADV-73.svg,406x51 mm,"size from the sheet scale 1:10; 10 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-73.dwg
MMS-ADV-74,MMS-ADV-74 - Burning off​,Multi Message Signs,MMS_ADV_74_BURNING_OFF_MMS-ADV-74.svg,1200x300 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-74.dwg
MMS-ADV-74,MMS-ADV-74 - Burning off​,Multi Message Signs,MMS_ADV_74_BURNING_OFF_VAR2_MMS-ADV-74.svg,598x334 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-74.dwg
MMS-ADV-74,MMS-ADV-74 - Burning off​,Multi Message Signs,MMS_ADV_74_BURNING_OFF_VAR3_MMS-ADV-74.svg,339x156 mm,"size from the sheet scale 1:10; 11 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW",Original PDFs/Multi Message Signs/Advance Warning Series MMS-ADV/mms-adv-74.dwg
